site_id,context,year,latitude,longitude,kelp_target,purple_urchin_median,purple_threshold_fraction,active_grazing_proxy,depth_m,depth_mapped_fallback,rock_probability,mean_vrm,paper_temperature,paper_nitrate,paper_wave,paper_orbital,paper_npp,paper_spores,n_unique_transects,field_kelp_current_log1p,purple_urchin_log1p,log_vrm,field_prior_kelp_mean_log1p,field_prior_kelp_cv
HOPKINS_DC UCSC,giant_central_southwest,2001,36.623586,-121.904196,171.83333333333334,0.5,0.0,0.18916329131335266,9.6623494785,0,0.770138894,0.000189468,0.0,232.0,,,,,6,5.152327739001472,0.4054651081081644,0.00018945005320534776,4.867534450455582,0.506120357593472
HOPKINS_DC UCSC,giant_central_southwest,2002,36.623586,-121.904196,146.5,0.0,0.0,0.07027971347246897,9.6623494785,0,0.770138894,0.000189468,0.0,249.0,,,,,6,4.993828175779875,0.0,0.00018945005320534776,4.971740453766584,0.3655343566813127
HOPKINS_DC UCSC,giant_central_southwest,2003,36.623586,-121.904196,62.333333333333336,1.5,0.0,0.27691238691561787,11.5,0,0.770138894,0.000189468,0.0,215.0,,,8.00654786006326,,6,4.148411783492376,0.9162907318741551,0.00018945005320534776,4.977308289980189,0.2969994737351749
HOPKINS_DC UCSC,giant_central_southwest,2004,36.623586,-121.904196,120.5,1.0,0.0,0.17151756091504464,10.0,0,0.770138894,0.000189468,0.0,212.0,0.7538964044955666,4.248495242049359,8.33988477246245,6.760029736001203,6,4.799914262780603,0.6931471805599453,0.00018945005320534776,4.857743081326304,0.40755120389393823
HOPKINS_DC UCSC,giant_central_southwest,2005,36.623586,-121.904196,84.83333333333333,0.0,0.0,0.10168459242441197,9.0,0,0.770138894,0.000189468,0.0,160.0,0.7260295749045123,4.189654742026425,8.381182793051664,8.492158745127384,6,4.452407431435681,0.0,0.00018945005320534776,4.848334205793112,0.36873740519989123
HOPKINS_DC UCSC,giant_central_southwest,2006,36.623586,-121.904196,38.833333333333336,0.0,0.0,0.2947120229414314,9.8702702705,0,0.770138894,0.000189468,0.0,219.0,0.7607550506417556,4.499809670330265,8.311973928934313,7.973644663510373,6,3.6847040827034556,0.0,0.00018945005320534776,4.800501979518061,0.37664394066195195
HOPKINS_DC UCSC,giant_central_southwest,2007,36.62359,-121.9042,97.33333333333333,0.5,0.0,0.2428472691418514,10.3702702705,0,0.770138894,0.000189468,0.0,250.0,0.6565311410970697,4.499809670330265,8.361877554156157,7.283657079198607,6,4.58836306767171,0.4054651081081644,0.00018945005320534776,4.712715812551255,0.4623101301688903
HOPKINS_DC UCSC,giant_central_southwest,2008,36.62359,-121.9042,76.16666666666667,0.5,0.0,0.14769659992358067,9.0,0,0.770138894,0.000189468,0.0,243.0,0.5904659379978366,4.02535169073515,8.050657120196181,8.007780638129063,6,4.34596758485818,0.4054651081081644,0.00018945005320534776,4.699638260479494,0.4400048784481141
HOPKINS_DC UCSC,giant_central_southwest,2009,36.62359,-121.9042,87.66666666666667,0.0,0.0,0.253538049987562,10.5,0,0.770138894,0.000189468,0.0,236.0,0.5533991296383,4.248495242049359,8.003346734859136,7.758912491622455,6,4.484884020113589,0.0,0.00018945005320534776,4.669396158287363,0.4387854519037714
HOPKINS_DC UCSC,giant_central_southwest,2010,36.62359,-121.9042,172.66666666666666,2.5,0.0,0.07174431907038725,9.0,0,0.770138894,0.000189468,0.0,242.0,0.5509344873968468,4.02535169073515,8.120379322588253,7.605031624295469,6,5.157137753085257,1.252762968495368,0.00018945005320534776,4.653960350157523,0.42600241454622184
HOPKINS_DC UCSC,giant_central_southwest,2011,36.62359,-121.9042,63.666666666666664,1.0,0.0,0.2816485844195439,10.0,0,0.770138894,0.000189468,0.0,252.0,0.6009617696761075,4.02535169073515,8.167722260437396,7.57702585150442,6,4.169245870395218,0.6931471805599453,0.00018945005320534776,4.70702456231663,0.4252746979336627
HOPKINS_DC UCSC,giant_central_southwest,2012,36.62359,-121.9042,126.0,2.5,0.0,0.11298279813344175,8.0,0,0.770138894,0.000189468,0.0,204.0,0.6024940354662489,4.02535169073515,7.988914763635577,7.9734953077960835,6,4.844187086458591,1.252762968495368,0.00018945005320534776,4.674504879389155,0.43761523342820224
HOPKINS_DC UCSC,giant_central_southwest,2013,36.62359,-121.9042,191.83333333333334,2.0,0.0,0.11748538527219878,10.0,0,0.770138894,0.000189468,0.0,221.0,0.5803020784677292,4.248495242049359,8.348533497488475,7.584698925980921,6,5.261826257965621,1.0986122886681098,0.00018945005320534776,4.687627558428332,0.4178255806918219
HOPKINS_DC UCSC,giant_central_southwest,2014,36.62359,-121.9042,85.16666666666667,1.5,0.0,0.11681019466621527,9.0,0,0.770138894,0.000189468,0.0,124.0,0.5650899481996353,4.02535169073515,8.040731385930922,7.845472148957076,6,4.456283405280375,0.9162907318741551,0.00018945005320534776,4.738048587682657,0.42817599359001496
HOPKINS_DC UCSC,giant_central_southwest,2015,36.62359,-121.9042,62.0,53.5,0.16666666666666666,0.4667700140340132,9.5,0,0.770138894,0.000189468,0.0,66.0,0.5663014461759133,4.02535169073515,7.962449597344545,6.548218744309586,6,4.143134726391533,3.9982007016691985,0.00018945005320534776,4.722582782670059,0.424845035534969
HOPKINS_DC UCSC,giant_central_southwest,2016,36.62359,-121.9042,37.5,87.0,0.3333333333333333,0.3975423140080836,10.0,0,0.770138894,0.000189468,0.0,87.0,0.6735528687445891,4.248495242049359,8.15454376115233,6.7226045627681685,6,3.6506582412937387,4.477336814478207,0.00018945005320534776,4.696372116734823,0.43659614702098415
HOPKINS_DC UCSC,giant_central_southwest,2017,36.62359,-121.9042,0.0,729.5,1.0,0.7169,11.0,0,0.770138894,0.000189468,0.0,191.0,0.7115315344444424,4.189654742026425,8.249977559090755,7.321538951032058,6,0.0,6.593729231190754,0.00018945005320534776,4.659675907594269,0.4677921974959724
HOPKINS_DC UCSC,giant_central_southwest,2018,36.62359,-121.9042,0.16666666666666666,904.5,1.0,0.7080173525338482,9.0,0,0.770138894,0.000189468,0.0,157.0,0.7329948471368497,4.248495242049359,8.289304005117994,5.477097548402808,6,0.1541506798272583,6.808487277323468,0.00018945005320534776,4.606134633040185,0.5375088743347998
HOPKINS_DC UCSC,giant_central_southwest,2019,36.62359,-121.9042,0.0,968.5,1.0,0.7169,9.0,0,0.770138894,0.000189468,0.0,101.0,0.6595798540592899,4.454347296253507,8.349288880868002,6.479199621783037,6,0.0,6.876780474682707,0.00018945005320534776,4.555454593742159,0.5986914441264116
HOPKINS_DC UCSC,giant_central_southwest,2020,36.62359,-121.9042,0.0,753.0,1.0,0.7169,10.0,0,0.770138894,0.000189468,0.0,167.0,0.7037349403903076,4.248495242049359,8.29727817975459,6.260702829745621,6,0.0,6.625392368007956,0.00018945005320534776,4.507189777627888,0.6541499331115479
HOPKINS_DC UCSC,giant_central_southwest,2021,36.62359,-121.9042,0.0,1405.5,1.0,0.7169,9.0,0,0.770138894,0.000189468,0.0,196.0,0.7443151863742102,4.248495242049359,8.26856334100083,6.482616165401652,6,0.0,7.248859627929911,0.00018945005320534776,4.461194834202486,0.705095026583252
HOPKINS_UC UCSC,giant_central_southwest,1999,36.621649,-121.900789,229.16666666666666,0.0,0.0,0.06834822186317452,9.0,0,0.664691359,0.00013698,0.0,233.0,,,,,6,5.438803684181237,0.0,0.00013697061909645434,,
HOPKINS_UC UCSC,giant_central_southwest,2000,36.621649,-121.900789,109.5,2.5,0.0,0.08654293077809373,6.0,0,0.664691359,0.00013698,0.0,288.0,,,,,6,4.705015520957808,1.252762968495368,0.00013697061909645434,5.438803684181237,
HOPKINS_UC UCSC,giant_central_southwest,2001,36.621649,-121.900789,225.83333333333334,0.0,0.0,0.250362304306233,8.4498292695,0,0.664691359,0.00013698,0.0,232.0,,,,,6,5.4242155334234115,0.0,0.00013697061909645434,5.137757301535594,0.4997073512715955
HOPKINS_UC UCSC,giant_central_southwest,2002,36.621649,-121.900789,287.6666666666667,0.0,0.0,0.06821877210473735,8.4498292695,0,0.664691359,0.00013698,0.0,249.0,,,,,6,5.665272619894326,0.0,0.00013697061909645434,5.242628460687448,0.3621667779116799
HOPKINS_UC UCSC,giant_central_southwest,2003,36.621649,-121.900789,120.5,2.5,0.0,0.06966006422441144,10.5,0,0.664691359,0.00013698,0.0,215.0,,,8.00654786006326,,6,4.799914262780603,1.252762968495368,0.00013697061909645434,5.366170700119322,0.3503542188995547
HOPKINS_UC UCSC,giant_central_southwest,2004,36.621649,-121.900789,120.83333333333333,9.5,0.0,0.099759985895447,9.0,0,0.664691359,0.00013698,0.0,212.0,0.6620848288491874,4.30406509320417,8.33988477246245,6.699604572044618,6,4.802653990521724,2.3513752571634776,0.00013697061909645434,5.275730867875241,0.394553415397818
HOPKINS_UC UCSC,giant_central_southwest,2005,36.621649,-121.900789,284.0,1.0,0.0,0.06820148444555375,7.5,0,0.664691359,0.00013698,0.0,160.0,0.649846877986348,4.248495242049359,8.381182793051664,8.270260937824112,6,5.652489180268651,0.6931471805599453,0.00013697061909645434,5.2108513407667605,0.4112737142821067
HOPKINS_UC UCSC,giant_central_southwest,2006,36.621649,-121.900789,119.33333333333333,0.5,0.0,0.09718611423265124,9.5,0,0.664691359,0.00013698,0.0,219.0,0.6797763429878824,4.543294782270004,8.311973928934313,7.738415999196655,6,4.790265669664771,0.4054651081081644,0.00013697061909645434,5.287184193555703,0.39886542853146106
HOPKINS_UC UCSC,giant_central_southwest,2007,36.62165,-121.9008,112.0,1.0,0.0,0.22638552461489206,10.0,0,0.664691359,0.00013698,0.0,250.0,0.5780227279876325,4.543294782270004,8.361877554156157,7.500209047106312,6,4.727387818712341,0.6931471805599453,0.00013697061909645434,5.236995887399588,0.41504581754841313
HOPKINS_UC UCSC,giant_central_southwest,2008,36.62165,-121.9008,226.66666666666666,3.5,0.0,0.15928126858610034,8.5,0,0.664691359,0.00013698,0.0,243.0,0.4939747078125409,4.07753744390572,8.050657120196181,7.84513108957764,6,5.42788257090268,1.5040773967762742,0.00013697061909645434,5.191618507147952,0.4298193968177683
HOPKINS_UC UCSC,giant_central_southwest,2009,36.62165,-121.9008,305.1666666666667,5.5,0.0,0.068200183202298,7.0,0,0.664691359,0.00013698,0.0,236.0,0.46436061296116155,4.30406509320417,8.003346734859136,7.768456555486463,6,5.724129615987071,1.8718021769015913,0.00013697061909645434,5.217920429476008,0.40319899524940245
HOPKINS_UC UCSC,giant_central_southwest,2010,36.62165,-121.9008,162.0,0.0,0.0,0.0961320694906857,8.5,0,0.664691359,0.00013698,0.0,242.0,0.46008652252189,4.07753744390572,8.120379322588253,7.635873457356331,6,5.093750200806762,0.0,0.00013697061909645434,5.276102741814262,0.40701874421188106
HOPKINS_UC UCSC,giant_central_southwest,2011,36.62165,-121.9008,221.66666666666666,1.5,0.0,0.06820124975359142,8.0,0,0.664691359,0.00013698,0.0,252.0,0.4720274786302674,4.07753744390572,8.167722260437396,7.49140978437137,6,5.405675884868536,0.9162907318741551,0.00013697061909645434,5.262114317884076,0.3966173483690334
HOPKINS_UC UCSC,giant_central_southwest,2012,36.62165,-121.9008,273.5,0.0,0.0,0.06820015086814644,7.0,0,0.664691359,0.00013698,0.0,204.0,0.48846196920125445,4.07753744390572,7.988914763635577,7.935226997580319,6,5.614951260949585,0.0,0.00013697061909645434,5.273919582286394,0.37765542907068345
HOPKINS_UC UCSC,giant_central_southwest,2013,36.62165,-121.9008,294.8333333333333,2.0,0.0,0.06820000137859226,8.0,0,0.664691359,0.00013698,0.0,221.0,0.4709361337032769,4.30406509320417,8.348533497488475,7.56844321310603,6,5.689796232681461,1.0986122886681098,0.00013697061909645434,5.302534651762661,0.36816595973171656
HOPKINS_UC UCSC,giant_central_southwest,2014,36.62165,-121.9008,251.16666666666666,21.5,0.0,0.0683966565499259,7.5,0,0.664691359,0.00013698,0.0,124.0,0.4538070645459288,4.07753744390572,8.040731385930922,7.687332022685856,6,5.530090244560301,3.1135153092103742,0.00013697061909645434,5.333577254526374,0.36387041346830723
HOPKINS_UC UCSC,giant_central_southwest,2015,36.62165,-121.9008,214.16666666666666,38.0,0.0,0.06820406276586205,8.5,0,0.664691359,0.00013698,0.0,66.0,0.4468888677714517,4.07753744390572,7.962449597344545,6.460351053698243,6,5.371412921618587,3.6635616461296463,0.00013697061909645434,5.347057926312587,0.35095345757965235
HOPKINS_UC UCSC,giant_central_southwest,2016,36.62165,-121.9008,167.16666666666666,274.0,0.6666666666666666,0.11978148401777156,7.0,0,0.664691359,0.00013698,0.0,87.0,0.5920294128159003,4.30406509320417,8.15454376115233,6.536564476033441,6,5.124955551125554,5.616771097666572,0.00013697061909645434,5.348507111071892,0.3393678155599953
HOPKINS_UC UCSC,giant_central_southwest,2017,36.62165,-121.9008,97.5,195.0,0.6666666666666666,0.08509560445080931,11.0,0,0.664691359,0.00013698,0.0,191.0,0.6372088969993932,4.248495242049359,8.249977559090755,7.211680310179711,6,4.590056548178043,5.278114659230517,0.00013697061909645434,5.337315476579503,0.33639759576054046
HOPKINS_UC UCSC,giant_central_southwest,2018,36.62165,-121.9008,214.66666666666666,254.0,0.5,0.11422155336285766,9.5,0,0.664691359,0.00013698,0.0,157.0,0.6629917877436284,4.30406509320417,8.289304005117994,5.914071596122222,6,5.373734005832791,5.541263545158426,0.00013697061909645434,5.309222600030299,0.3586939970815556
HOPKINS_UC UCSC,giant_central_southwest,2019,36.62165,-121.9008,156.16666666666666,242.0,1.0,0.07163269464590398,8.0,0,0.664691359,0.00013698,0.0,101.0,0.5704016434737048,4.499809670330265,8.349288880868002,6.898776764482451,6,5.057306813405402,5.493061443340548,0.00013697061909645434,5.3125489487947615,0.3482818951536897
HOPKINS_UC UCSC,giant_central_southwest,2020,36.62165,-121.9008,226.5,3482.5,1.0,0.28443333352697125,9.0,0,0.664691359,0.00013698,0.0,167.0,0.6115427230731223,4.30406509320417,8.29727817975459,6.655849225711389,6,5.427150238391005,8.155792814470173,0.00013697061909645434,5.301763801714114,0.34677743191435695
HOPKINS_UC UCSC,giant_central_southwest,2021,36.62165,-121.9008,164.83333333333334,208.0,0.5,0.2606037231695158,7.5,0,0.664691359,0.00013698,0.0,196.0,0.6500639621279685,4.30406509320417,8.26856334100083,6.842334504133189,6,5.110983267930538,5.342334251964811,0.00013697061909645434,5.307817551096057,0.3375684183509393
HORSESHOE_REEF_W UCSB,giant_southeast,2010,34.39173,-119.5577,32.666666666666664,138.5,0.5,0.5024320361676433,9.0,0,0.597875783,0.000112176,0.0,0.331025991,0.6455371561765392,,8.220308486200725,7.53037439578599,6,3.5165082281731497,4.93806460126142,0.00011216970874299297,,
HORSESHOE_REEF_W UCSB,giant_southeast,2011,34.39173,-119.5577,0.0,135.0,0.4,0.7169,10.0,0,0.597875783,0.000112176,0.0,1.304700152,0.594773018402124,,7.942344721884829,7.0221827594996595,5,0.0,4.912654885736052,0.00011216970874299297,3.5165082281731497,
HORSESHOE_REEF_W UCSB,giant_southeast,2012,34.39173,-119.5577,6.5,94.5,0.16666666666666666,0.5422382550232127,9.5,0,0.597875783,0.000112176,0.0,0.078582145,0.6190706313740553,,7.7733461260506544,6.372474106148998,6,2.0149030205422647,4.5591262474866845,0.00011216970874299297,2.8526314299133175,1.414213562373095
HORSESHOE_REEF_W UCSB,giant_southeast,2013,34.39173,-119.5577,38.0,15.0,0.0,0.4617620144473818,9.5,0,0.597875783,0.000112176,0.0,-0.013111595,0.5650390116376188,,7.845625524436941,5.790142341459152,6,3.6635616461296463,2.772588722239781,0.00011216970874299297,2.6430177308313554,1.3244847473958319
HORSESHOE_REEF_W UCSB,giant_southeast,2014,34.39173,-119.5577,80.5,1.0,0.0,0.24427556493886401,10.15,0,0.597875783,0.000112176,2.833213344056216,-0.040753444,0.6059607484308769,,7.534970498150752,6.3686799280551405,6,4.400603020246817,0.6931471805599453,0.00011216970874299297,3.010210292734644,0.9765190072894497
HORSESHOE_REEF_W UCSB,giant_southeast,2015,34.39173,-119.5577,453.1666666666667,3.5,0.0,0.06820011936807391,9.5,0,0.597875783,0.000112176,4.127134385045092,-0.070415493,0.5956202300339605,,7.270314973063625,5.807808380718707,6,6.118464237869289,1.5040773967762742,0.00011216970874299297,3.482265204750937,1.0105605964258115
HORSESHOE_REEF_W UCSB,giant_southeast,2016,34.39173,-119.5577,157.5,24.0,0.0,0.13646898100252203,9.823863635,0,0.597875783,0.000112176,0.0,-0.046933608,0.6304499871375179,,7.943487036620478,5.279288729943769,6,5.065754593317335,3.2188758248682006,0.00011216970874299297,4.632839393930046,1.7138050590407858
HORSESHOE_REEF_W UCSB,giant_southeast,2017,34.39173,-119.5577,190.83333333333334,68.0,0.0,0.08834224734760722,9.0,0,0.597875783,0.000112176,1.0986122886681098,-0.054708169,0.5284065879364195,,7.987830887045309,6.318155699863662,6,5.256626939493827,4.23410650459726,0.00011216970874299297,4.707382895355186,1.4636963942933918
HORSESHOE_REEF_W UCSB,giant_southeast,2018,34.39173,-119.5577,10.5,40.0,0.0,0.5135423285666358,10.0,0,0.597875783,0.000112176,3.1780538303479458,-0.061885567,0.5015170285124785,,7.8955960280309005,7.195865251621573,6,2.4423470353692043,3.713572066704308,0.00011216970874299297,4.794929293282717,1.2634057961602367
HORSESHOE_REEF_W UCSB,giant_southeast,2019,34.39173,-119.5577,5.666666666666667,148.5,0.5,0.5918452880130348,9.8333333335,0,0.597875783,0.000112176,0.0,-0.021812715,0.4964316729089969,,8.075516501047794,6.9822990685108115,6,1.8971199848858813,5.0072963928307415,0.00011216970874299297,4.688966523730077,1.3579899203390515
HORSESHOE_REEF_W UCSB,giant_southeast,2020,34.39173,-119.5577,0.0,32.5,0.0,0.7169,10.0,0,0.597875783,0.000112176,0.0,0.009232744,0.48653069861248666,,7.985264166734765,0.09136714534218689,6,0.0,3.5115454388310208,0.00011216970874299297,4.590394900405937,1.4525234205710658
JALAMA_N UCSB,giant_central_southwest,1999,34.48696,-120.5005,74.0,170.0,0.5,0.2866486434030887,11.293449195,0,0.515774521,3.66e-05,0.0,185.0,,,,,6,4.31748811353631,5.14166355650266,3.6599330236342185e-05,,
JALAMA_N UCSB,giant_central_southwest,2000,34.48696,-120.5005,123.0,22.5,0.16666666666666666,0.2537072084573413,11.4025,0,0.515774521,3.66e-05,0.0,162.0,,,,,6,4.820281565605037,3.1570004211501135,3.6599330236342185e-05,4.31748811353631,
JALAMA_N UCSB,giant_central_southwest,2001,34.48696,-120.5005,204.8,0.0,0.0,0.17749740095975436,12.4,0,0.515774521,3.66e-05,0.0,135.0,,,,,5,5.326904823399949,0.0,3.6599330236342185e-05,4.600157644164547,0.351758703331379
JALAMA_N UCSB,giant_central_southwest,2002,34.48696,-120.5005,218.5,0.0,0.0,0.06857480726285381,11.0,0,0.515774521,3.66e-05,0.0,143.0,,,,,6,5.391352232515226,0.0,3.6599330236342185e-05,4.904780829305146,0.4933937412833056
JALAMA_N UCSB,giant_central_southwest,2003,34.48696,-120.5005,217.5,0.0,0.0,0.2584264028258116,10.892105265000001,0,0.515774521,3.66e-05,0.0,103.0,,,7.771166015376717,,6,5.3867860145356445,0.0,3.6599330236342185e-05,5.050336660947807,0.44204354504154353
JALAMA_N UCSB,giant_central_southwest,2004,34.48696,-120.5005,372.1666666666667,0.0,0.0,0.17631886783208264,11.69586466,0,0.515774521,3.66e-05,0.0,146.0,0.8602690649631187,5.407171771460119,7.780481480269643,8.25855145983784,6,5.9220251473707,0.0,3.6599330236342185e-05,5.127291769495933,0.39151669885806506
JALAMA_N UCSB,giant_central_southwest,2005,34.48696,-120.5005,271.8,0.0,0.0,0.1979400177854541,11.0,0,0.515774521,3.66e-05,0.0,90.0,0.9041394791243107,5.10594547390058,7.923966945502217,9.074741291500574,5,5.608738925969307,0.0,3.6599330236342185e-05,5.311535180641632,0.5061943705851943
JALAMA_N UCSB,giant_central_southwest,2006,34.48696,-120.5005,283.7142857142857,0.0,0.0,0.06843843259360059,11.0,0,0.515774521,3.66e-05,0.0,131.0,0.9112843938504627,5.2574953720277815,7.762075803495545,9.41040518538341,7,5.651486171157481,0.0,3.6599330236342185e-05,5.3597931666257,0.4576846170888609
JALAMA_N UCSB,giant_central_southwest,2007,34.48696,-120.5005,185.66666666666666,4.0,0.0,0.08664735856795501,9.5,0,0.515774521,3.66e-05,0.0,166.0,0.8653675853944672,5.3612921657094255,7.455530832315095,7.822294407694769,6,5.2293244950610855,1.6094379124341003,3.6599330236342185e-05,5.4012579923470145,0.4225105791169591
JALAMA_N UCSB,giant_central_southwest,2008,34.48696,-120.5005,13.666666666666666,7.0,0.0,0.5070995835471956,11.0,0,0.515774521,3.66e-05,0.0,177.0,0.8780777492538553,5.662960480135946,7.790526331499474,9.17538977617711,3,2.6855773452501515,2.0794415416798357,3.6599330236342185e-05,5.38355048789287,0.405902725994535
JALAMA_N UCSB,giant_central_southwest,2009,34.48696,-120.5005,101.25,21.5,0.0,0.3933472523696103,11.5,0,0.515774521,3.66e-05,0.0,133.0,0.8548880602304383,5.062595033026967,7.753070226553672,6.728564644890455,4,4.627420794922911,3.1135153092103742,3.6599330236342185e-05,5.285644547370111,0.5340190585542359
JALAMA_N UCSB,giant_central_southwest,2010,34.48696,-120.5005,142.66666666666666,0.5,0.16666666666666666,0.42311880791193096,11.0,0,0.515774521,3.66e-05,0.0,134.0,0.9492623349483085,5.438079308923196,7.887317116161627,8.458851555515661,6,4.967495801435638,0.4054651081081644,3.6599330236342185e-05,5.240815501833373,0.5515748409050728
JALAMA_N UCSB,giant_central_southwest,2011,34.48696,-120.5005,94.6,0.0,0.0,0.3782201933322649,11.0,0,0.515774521,3.66e-05,0.0,153.0,0.8755549215566015,4.867534450455582,7.8392039395934825,8.68766442584409,5,4.560172820057356,0.0,3.6599330236342185e-05,5.2206850287141195,0.541311230906133
JALAMA_N UCSB,giant_central_southwest,2012,34.48696,-120.5005,304.25,0.0,0.0,0.0684031598770958,12.017857145,0,0.515774521,3.66e-05,0.0,141.0,0.88414656543688,5.342334251964811,7.754200965229221,6.20073787425797,4,5.721131112990814,0.0,3.6599330236342185e-05,5.182790369287025,0.556309709129286
JALAMA_S UCSB,giant_central_southwest,1999,34.48084,-120.4945,18.666666666666668,0.0,0.0,0.3035364147080037,11.49180328,0,0.60255892,1.73e-06,0.0,185.0,,,,,3,2.9789251552376097,0.0,1.7299985035517258e-06,,
JALAMA_S UCSB,giant_central_southwest,2000,34.48084,-120.4945,167.0,0.0,0.0,0.18728371658843468,11.72,0,0.60255892,1.73e-06,0.0,162.0,,,,,5,5.123963979403259,0.0,1.7299985035517258e-06,2.9789251552376097,
JALAMA_S UCSB,giant_central_southwest,2001,34.48084,-120.4945,306.0,0.0,0.0,0.07201836050336913,11.733636364999999,0,0.60255892,1.73e-06,0.0,135.0,,,,,6,5.726847747587197,0.0,1.7299985035517258e-06,4.541520158911635,1.129847460064681
JALAMA_S UCSB,giant_central_southwest,2002,34.48084,-120.4945,230.5,0.0,0.0,0.15944962084572278,12.0,0,0.60255892,1.73e-06,0.0,143.0,,,,,6,5.444579873526289,0.0,1.7299985035517258e-06,5.105271846391107,0.8767643106448669
JALAMA_S UCSB,giant_central_southwest,2003,34.48084,-120.4945,285.3333333333333,0.0,0.0,0.06821130407598223,17.03076923,0,0.60255892,1.73e-06,0.0,103.0,,,7.771166015376717,,3,5.657156633316146,0.0,1.7299985035517258e-06,5.2014851957694965,0.6755211886377434
JALAMA_S UCSB,giant_central_southwest,2004,34.48084,-120.4945,274.6,0.0,0.0,0.19794003632707952,13.0,0,0.60255892,1.73e-06,0.0,146.0,0.826932600791723,4.948759890378168,7.780481480269643,7.889200951968028,5,5.618950539139504,0.0,1.7299985035517258e-06,5.310739886546594,0.5734509866771423
JALAMA_S UCSB,giant_central_southwest,2005,34.48084,-120.4945,567.3333333333334,0.0,0.0,0.0682,18.0,0,0.60255892,1.73e-06,0.0,90.0,0.8793990551925954,5.075173815233827,7.923966945502217,8.948328096953139,3,6.342708101049507,0.0,1.7299985035517258e-06,5.3691640741739874,0.5034260434926461
JALAMA_S UCSB,giant_central_southwest,2006,34.48084,-120.4945,160.0,0.0,0.0,0.19798883410466278,10.0,0,0.60255892,1.73e-06,0.0,131.0,0.8750233781962311,4.844187086458591,7.762075803495545,9.28436664050654,5,5.081404364984463,0.0,1.7299985035517258e-06,5.580502214050811,0.6277796929719881
JALAMA_S UCSB,giant_central_southwest,2007,34.48084,-120.4945,192.75,0.5,0.0,0.08058936129160624,14.0,0,0.60255892,1.73e-06,0.0,166.0,0.8302071493682662,5.3981627015177525,7.455530832315095,7.732564866012069,4,5.2665686682334565,0.4054651081081644,1.7299985035517258e-06,5.530139813721683,0.6287005201538709
JALAMA_S UCSB,giant_central_southwest,2008,34.48084,-120.4945,4.333333333333333,1.0,0.16666666666666666,0.5398920914758579,10.0,0,0.60255892,1.73e-06,0.0,177.0,0.8519391594472513,5.318119993844216,7.790526331499474,9.053868242969665,6,1.6739764335716716,0.6931471805599453,1.7299985035517258e-06,5.504058518823293,0.6089238537883005
JALAMA_S UCSB,giant_central_southwest,2009,34.48084,-120.4945,80.6,0.0,0.0,0.2673150080716381,11.0,0,0.60255892,1.73e-06,0.0,133.0,0.8225593008698597,4.624972813284271,7.753070226553672,6.036770155592101,5,4.401829261970061,0.0,1.7299985035517258e-06,5.401107080525151,0.7238503832440542
JALAMA_S UCSB,giant_central_southwest,2010,34.48084,-120.4945,2.0,15.0,0.0,0.6364071911152129,14.5,0,0.60255892,1.73e-06,0.0,134.0,0.9147877705934749,4.969813299576001,7.887317116161627,7.842773247185649,4,1.0986122886681098,2.772588722239781,1.7299985035517258e-06,5.34194995310609,0.7565256799916626
JALAMA_S UCSB,giant_central_southwest,2011,34.48084,-120.4945,30.166666666666668,3.0,0.0,0.39730157994925586,13.833333334999999,0,0.60255892,1.73e-06,0.0,153.0,0.8427530774891022,4.394449154672439,7.8392039395934825,8.35324712781156,6,3.439349147626532,1.3862943611198906,1.7299985035517258e-06,5.256243141555108,0.84570951401478
JALAMA_S UCSB,giant_central_southwest,2012,34.48084,-120.4945,117.6,1.0,0.0,0.4574200021457163,12.0,0,0.60255892,1.73e-06,0.0,141.0,0.8516762590523278,4.983606621708336,7.754200965229221,6.185369151065619,5,4.775756486563625,0.6931471805599453,1.7299985035517258e-06,5.189653680627418,0.9010486873837225
LA_CRUZ_DC UCSC,giant_central_southwest,2003,35.710426,-121.324076,5.0,0.0,0.0,0.5426044073296843,11.5,0,0.789937974,2.93e-05,0.0,193.0,,,7.5504098103420905,,6,1.791759469228055,0.0,2.9299570763384403e-05,,
LA_CRUZ_DC UCSC,giant_central_southwest,2004,35.710426,-121.324076,30.5,0.0,0.0,0.5999007039662677,11.5,0,0.789937974,2.93e-05,0.0,196.0,1.0204725886263992,5.5254529391317835,8.025798009027172,7.004615154660018,6,3.449987545831587,0.0,2.9299570763384403e-05,1.791759469228055,
LA_CRUZ_DC UCSC,giant_central_southwest,2005,35.710426,-121.324076,20.333333333333332,0.0,0.0,0.501893587525016,12.0,0,0.789937974,2.93e-05,0.0,155.0,1.0114873295919153,5.342334251964811,7.853539386879918,7.395835667167715,6,3.060270794691562,0.0,2.9299570763384403e-05,2.9311937524164198,1.015843544803209
LA_CRUZ_DC UCSC,giant_central_southwest,2006,35.710426,-121.324076,45.833333333333336,0.0,0.0,0.5009343689772403,11.5,0,0.789937974,2.93e-05,0.0,221.0,1.0230523824039097,4.969813299576001,7.918498519329325,7.0952396662348995,6,3.846595200105691,0.0,2.9299570763384403e-05,2.976096299037132,0.6897460475843007
