site_id,year,latitude,longitude,region_group,grazing_log1p,rock_probability,depth_m,kelp_species_contrast,n_transects
HOPKINS_UC UCSC,2009,36.62165,-121.9008,Central California,1.9944920232821373,0.664691359,6.844911169,-3.113268334643733,6
HOPKINS_UC UCSC,2010,36.62165,-121.9008,Central California,0.0,0.664691359,6.844911169,-2.727660557678851,6
HOPKINS_UC UCSC,2011,36.62165,-121.9008,Central California,1.0986122886681098,0.664691359,6.844911169,-2.4849066497880004,6
HOPKINS_UC UCSC,2012,36.62165,-121.9008,Central California,0.5493061443340549,0.664691359,6.844911169,-2.6155543084272934,6
HOPKINS_UC UCSC,2013,36.62165,-121.9008,Central California,1.0986122886681098,0.664691359,6.844911169,-2.6990813507588767,6
HOPKINS_UC UCSC,2014,36.62165,-121.9008,Central California,3.295150524098343,0.664691359,6.844911169,-2.3502401828962083,6
HOPKINS_UC UCSC,2015,36.62165,-121.9008,Central California,3.7939086099967136,0.664691359,6.844911169,-2.9944807084449314,6
HOPKINS_UC UCSC,2016,36.62165,-121.9008,Central California,5.631956335804313,0.664691359,6.844911169,-2.7917481543908496,6
HOPKINS_UC UCSC,2017,36.62165,-121.9008,Central California,5.34536982069894,0.664691359,6.844911169,-1.5890269151739727,6
HOPKINS_UC UCSC,2018,36.62165,-121.9008,Central California,5.857524824530181,0.664691359,6.844911169,-2.2975599250672953,6
HOPKINS_UC UCSC,2019,36.62165,-121.9008,Central California,5.504736297766826,0.664691359,6.844911169,-2.7546941683139883,6
HOPKINS_UC UCSC,2020,36.62165,-121.9008,Central California,8.178462566146074,0.664691359,6.844911169,-2.3269801750787615,6
HOPKINS_UC UCSC,2021,36.62165,-121.9008,Central California,5.2944650643552595,0.664691359,6.844911169,-2.0715673631957663,6
HORSESHOE_REEF_W UCSB,2010,34.39173,-119.5577,Southern California,5.872625367499639,0.597875783,11.75464413,0.0,6
HORSESHOE_REEF_W UCSB,2011,34.39173,-119.5577,Southern California,5.82600010738045,0.597875783,11.75464413,0.0,5
HORSESHOE_REEF_W UCSB,2012,34.39173,-119.5577,Southern California,5.361919953665681,0.597875783,11.75464413,0.0,6
HORSESHOE_REEF_W UCSB,2013,34.39173,-119.5577,Southern California,4.73712095788128,0.597875783,11.75464413,-0.8958797346140275,6
HORSESHOE_REEF_W UCSB,2014,34.39173,-119.5577,Southern California,3.564648774464686,0.597875783,11.75464413,-2.9634630129852053,6
HORSESHOE_REEF_W UCSB,2015,34.39173,-119.5577,Southern California,4.9410042604295015,0.597875783,11.75464413,-3.7365345440160986,6
HORSESHOE_REEF_W UCSB,2016,34.39173,-119.5577,Southern California,4.4734477619442234,0.597875783,11.75464413,-2.5053176470481278,6
HORSESHOE_REEF_W UCSB,2017,34.39173,-119.5577,Southern California,4.973847903600224,0.597875783,11.75464413,-1.8920948169591307,6
HORSESHOE_REEF_W UCSB,2018,34.39173,-119.5577,Southern California,4.476755381503583,0.597875783,11.75464413,-0.34657359027997264,6
HORSESHOE_REEF_W UCSB,2019,34.39173,-119.5577,Southern California,5.544826369106049,0.597875783,11.75464413,0.0,6
HORSESHOE_REEF_W UCSB,2020,34.39173,-119.5577,Southern California,4.361127117589841,0.597875783,11.75464413,0.0,6
JALAMA_N UCSB,1999,34.48696,-120.5005,Central California,4.976709960642168,0.515774521,11.90594072,-2.0794415416798357,6
JALAMA_N UCSB,2000,34.48696,-120.5005,Central California,1.9250738008550292,0.515774521,11.90594072,-1.2424533248940002,6
JALAMA_N UCSB,2001,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-1.6094379124341003,5
JALAMA_N UCSB,2002,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-0.6931471805599453,6
JALAMA_N UCSB,2003,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-2.255429753258425,6
JALAMA_N UCSB,2004,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-1.4451858789480823,6
JALAMA_N UCSB,2005,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-1.9459101490553132,5
JALAMA_N UCSB,2006,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-3.258096538021482,7
JALAMA_N UCSB,2007,34.48696,-120.5005,Central California,1.0986122886681098,0.515774521,11.90594072,-1.5890269151739727,6
JALAMA_N UCSB,2008,34.48696,-120.5005,Central California,2.0794415416798357,0.515774521,11.90594072,0.0,3
JALAMA_N UCSB,2009,34.48696,-120.5005,Central California,2.5499332139120994,0.515774521,11.90594072,-1.0986122886681098,4
JALAMA_N UCSB,2010,34.48696,-120.5005,Central California,0.34657359027997264,0.515774521,11.90594072,-1.0397207708399179,6
JALAMA_N UCSB,2011,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-1.791759469228055,5
JALAMA_N UCSB,2012,34.48696,-120.5005,Central California,0.0,0.515774521,11.90594072,-2.418140953475739,4
JALAMA_S UCSB,1999,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-1.0986122886681098,3
JALAMA_S UCSB,2000,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-2.0794415416798357,5
JALAMA_S UCSB,2001,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-1.9459101490553132,6
JALAMA_S UCSB,2002,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-2.0948273710132126,6
JALAMA_S UCSB,2003,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-3.2188758248682006,3
JALAMA_S UCSB,2004,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-2.6390573296152584,5
JALAMA_S UCSB,2005,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-2.3978952727983707,3
JALAMA_S UCSB,2006,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-2.3978952727983707,5
JALAMA_S UCSB,2007,34.48084,-120.4945,Central California,0.34657359027997264,0.60255892,11.95527526,-2.359249435647547,4
JALAMA_S UCSB,2008,34.48084,-120.4945,Central California,0.6931471805599453,0.60255892,11.95527526,-0.6931471805599453,6
JALAMA_S UCSB,2009,34.48084,-120.4945,Central California,0.0,0.60255892,11.95527526,-0.6931471805599453,5
JALAMA_S UCSB,2010,34.48084,-120.4945,Central California,2.266299746576628,0.60255892,11.95527526,0.0,4
JALAMA_S UCSB,2011,34.48084,-120.4945,Central California,1.354025100551105,0.60255892,11.95527526,-0.34657359027997264,6
JALAMA_S UCSB,2012,34.48084,-120.4945,Central California,0.6931471805599453,0.60255892,11.95527526,0.0,5
LAGUNA_BEACH VRG,2011,33.53026,-117.781,Southern California,1.0397207708399179,0.747405012,9.733196945,-2.4814223151299535,6
LAGUNA_BEACH VRG,2019,33.53026,-117.781,Southern California,0.8958797346140275,0.747405012,9.733196945,-2.6968137731761805,6
LAGUNA_BEACH VRG,2020,33.53026,-117.781,Southern California,0.0,0.747405012,9.733196945,-1.9459101490553132,6
LA_CRUZ_DC UCSC,2003,35.710426,-121.324076,Central California,0.0,0.789937974,12.15701359,3.594961085372904,6
LA_CRUZ_DC UCSC,2004,35.710426,-121.324076,Central California,0.0,0.789937974,12.15701359,4.459592805022715,6
LA_CRUZ_DC UCSC,2005,35.710426,-121.324076,Central California,0.0,0.789937974,12.15701359,3.6768611651998158,6
LA_CRUZ_DC UCSC,2006,35.710426,-121.324076,Central California,0.0,0.789937974,12.15701359,2.2975599250672953,6
LA_CRUZ_DC UCSC,2007,35.71043,-121.3241,Central California,0.0,0.789937974,12.15701359,2.7827389016395103,6
LA_CRUZ_DC UCSC,2008,35.71043,-121.3241,Central California,0.0,0.789937974,12.15701359,3.3698162207939975,6
LA_CRUZ_UC UCSC,2003,35.713009,-121.325389,Central California,0.0,0.76238684,11.26184248,3.894105778923538,6
LA_CRUZ_UC UCSC,2004,35.713009,-121.325389,Central California,0.0,0.76238684,11.26184248,2.6441335153472676,6
LA_CRUZ_UC UCSC,2005,35.713009,-121.325389,Central California,0.0,0.76238684,11.26184248,4.812580787504186,6
LA_CRUZ_UC UCSC,2006,35.713009,-121.325389,Central California,0.0,0.76238684,11.26184248,3.076366347352052,6
LA_CRUZ_UC UCSC,2007,35.71301,-121.3254,Central California,0.0,0.76238684,11.26184248,3.044522437723423,6
LA_CRUZ_UC UCSC,2008,35.71301,-121.3254,Central California,0.6931471805599453,0.76238684,11.26184248,4.9344739331306915,5
LECHUZA UCSB,2010,34.03505,-118.871,Southern California,6.18622767551131,0.475588611,7.984237017,-2.0794415416798357,6
LECHUZA UCSB,2011,34.03505,-118.871,Southern California,5.512150774593962,0.475588611,7.984237017,-3.113268334643733,6
LECHUZA UCSB,2012,34.03505,-118.871,Southern California,6.362897289759081,0.475588611,7.984237017,-2.5619819897016294,6
LECHUZA UCSB,2013,34.03505,-118.871,Southern California,5.842278375277996,0.475588611,7.984237017,-2.302585092994046,6
LECHUZA VRG,2019,34.03186,-118.8631,Southern California,2.3502401828962083,0.612238494,9.1165971,-1.868834809141684,4
LECHUZA VRG,2020,34.03186,-118.8631,Southern California,1.7776740307447068,0.612238494,9.1165971,-1.1512925464970227,4
LITTLE_DUME_W VRG,2008,34.00654,-118.791,Southern California,3.7800402325109133,0.411026232,7.312666197,-2.6491586832740186,6
LITTLE_DUME_W VRG,2010,34.00654,-118.791,Southern California,3.3485171238332425,0.416503228,8.932681915,-2.70805020110221,6
LITTLE_DUME_W VRG,2011,34.00654,-118.791,Southern California,3.174569495689899,0.416503228,8.932681915,-2.2386684072391034,6
LITTLE_DUME_W VRG,2012,34.00654,-118.791,Southern California,3.40064151723581,0.416503228,8.932681915,-2.302585092994046,6
LITTLE_DUME_W VRG,2013,34.00654,-118.791,Southern California,3.174569495689899,0.416503228,8.932681915,-2.6287476860138907,6
LITTLE_DUME_W VRG,2019,34.00654,-118.791,Southern California,1.0986122886681098,0.411026232,7.312666197,-1.0986122886681098,5
LITTLE_DUME_W VRG,2020,34.00654,-118.791,Southern California,2.0715673631957663,0.411026232,7.312666197,-0.6931471805599453,6
LITTLE_IRISH_CEN UCSC,2007,35.17806,-120.8177,Central California,0.0,0.651515438,10.35990571,1.4816045409242158,5
LITTLE_IRISH_CEN UCSC,2008,35.17806,-120.8177,Central California,0.0,0.651515438,10.35990571,4.127134385045092,5
LITTLE_IRISH_CEN UCSC,2016,35.17806,-120.8177,Central California,2.34106561356211,0.651515438,10.35990571,2.158744056768155,6
LITTLE_IRISH_CEN UCSC,2017,35.17806,-120.8177,Central California,3.3485171238332425,0.651515438,10.35990571,3.6361991962850233,6
LITTLE_IRISH_CEN UCSC,2018,35.17806,-120.8177,Central California,3.0456549410388494,0.651515438,10.35990571,1.5890269151739727,6
LITTLE_IRISH_CEN UCSC,2019,35.17806,-120.8177,Central California,3.8198211439290066,0.651515438,10.35990571,0.34657359027997264,6
LITTLE_IRISH_CEN UCSC,2020,35.17806,-120.8177,Central California,3.9966411640507955,0.651515438,10.35990571,0.34657359027997264,6
LITTLE_IRISH_DC UCSC,2007,35.17593,-120.8125,Central California,0.0,0.620483951,11.53418207,1.5890269151739727,6
LITTLE_IRISH_DC UCSC,2008,35.17593,-120.8125,Central California,0.0,0.620483951,11.53418207,1.0986122886681098,5
LITTLE_IRISH_DC UCSC,2009,35.17593,-120.8125,Central California,0.0,0.620483951,11.53418207,0.0,5
LITTLE_IRISH_DC UCSC,2010,35.17593,-120.8125,Central California,0.0,0.620483951,11.53418207,1.7005986908310775,6
LITTLE_IRISH_DC UCSC,2011,35.17593,-120.8125,Central California,0.0,0.620483951,11.53418207,0.0,6
LITTLE_IRISH_DC UCSC,2017,35.17593,-120.8125,Central California,2.8314802400679726,0.620483951,11.53418207,0.0,6
LITTLE_IRISH_DC UCSC,2018,35.17593,-120.8125,Central California,3.1513094878724526,0.620483951,11.53418207,0.34657359027997264,6
LITTLE_IRISH_DC UCSC,2019,35.17593,-120.8125,Central California,3.9318256327243257,0.620483951,11.53418207,0.0,5
LITTLE_IRISH_DC UCSC,2020,35.17593,-120.8125,Central California,4.692314878536436,0.620483951,11.53418207,0.0,6
LITTLE_IRISH_DC UCSC,2021,35.17593,-120.8125,Central California,3.473487996067709,0.620483951,11.53418207,3.730820196104287,2
LITTLE_IRISH_UC UCSC,2007,35.18421,-120.8251,Central California,0.0,0.670388889,11.01978578,2.5375869076169133,6
LITTLE_IRISH_UC UCSC,2008,35.18421,-120.8251,Central California,0.0,0.670388889,11.01978578,2.4849066497880004,6
LITTLE_IRISH_UC UCSC,2009,35.18421,-120.8251,Central California,0.0,0.670388889,11.01978578,0.0,4
LITTLE_IRISH_UC UCSC,2010,35.18421,-120.8251,Central California,0.0,0.670388889,11.01978578,0.8958797346140275,6
LITTLE_IRISH_UC UCSC,2011,35.18421,-120.8251,Central California,0.0,0.670388889,11.01978578,0.6931471805599453,5
LITTLE_IRISH_UC UCSC,2016,35.18421,-120.8251,Central California,2.772588722239781,0.670388889,11.01978578,3.564648774464686,6
LITTLE_IRISH_UC UCSC,2017,35.18421,-120.8251,Central California,3.4652473829758135,0.670388889,11.01978578,0.34657359027997264,6
LITTLE_IRISH_UC UCSC,2018,35.18421,-120.8251,Central California,3.688566856416977,0.670388889,11.01978578,0.0,6
LITTLE_IRISH_UC UCSC,2019,35.18421,-120.8251,Central California,4.4597265842877265,0.670388889,11.01978578,0.0,6
LITTLE_IRISH_UC UCSC,2020,35.18421,-120.8251,Central California,4.917229483062846,0.670388889,11.01978578,0.5493061443340549,6
LITTLE_IRISH_UC UCSC,2021,35.18421,-120.8251,Central California,4.071613375183722,0.670388889,11.01978578,1.545521226679158,4
LONE_TREE UCSC,2007,36.56642,-121.9707,Central California,0.6931471805599453,0.756487987,18.85519248,-1.2901084147961628,6
LONE_TREE UCSC,2008,36.56642,-121.9707,Central California,0.0,0.756487987,18.85519248,-2.470821211304652,6
LONE_TREE UCSC,2010,36.56642,-121.9707,Central California,0.0,0.756487987,18.85519248,-2.0715673631957663,6
LONE_TREE UCSC,2011,36.56642,-121.9707,Central California,2.1242476210246797,0.756487987,18.85519248,-1.0397207708399179,6
LONE_TREE UCSC,2016,36.56642,-121.9707,Central California,7.617773595704449,0.756487987,18.85519248,0.0,6
LONE_TREE UCSC,2017,36.56642,-121.9707,Central California,6.933042421963604,0.756487987,18.85519248,0.0,6
LONE_TREE UCSC,2018,36.56642,-121.9707,Central California,6.214918002361895,0.756487987,18.85519248,0.0,6
LONE_TREE UCSC,2019,36.56642,-121.9707,Central California,6.780921682049885,0.756487987,18.85519248,0.0,6
LONE_TREE UCSC,2020,36.56642,-121.9707,Central California,7.2482055265329315,0.756487987,18.85519248,0.0,6
LONE_TREE UCSC,2021,36.56642,-121.9707,Central California,5.680655782397469,0.756487987,18.85519248,2.9303931117329327,2
LONG_POINT_E VRG,2007,33.73595,-118.4012,Southern California,4.866794257870366,0.793974993,13.76885449,0.0,6
LONG_POINT_E VRG,2009,33.73595,-118.4012,Southern California,4.6533250260567955,0.793974993,13.76885449,-3.6838542861871857,6
LONG_POINT_E VRG,2010,33.73595,-118.4012,Southern California,2.1383330595080277,0.793974993,13.76885449,-2.6990813507588767,8
LONG_POINT_E VRG,2011,33.73595,-118.4012,Southern California,2.70805020110221,0.793974993,13.76885449,-3.349750170080839,8
LONG_POINT_E VRG,2012,33.73595,-118.4012,Southern California,3.51054198214457,0.793974993,13.76885449,-2.6155543084272934,8
LONG_POINT_E VRG,2013,33.73595,-118.4012,Southern California,3.5553480614894135,0.793974993,13.76885449,-2.3978952727983707,7
LONG_POINT_E VRG,2014,33.73595,-118.4012,Southern California,4.23410650459726,0.793974993,13.76885449,-3.1780538303479458,7
LONG_POINT_E VRG,2015,33.73595,-118.4012,Southern California,2.9444389791664403,0.793974993,13.76885449,-2.772588722239781,8
LONG_POINT_E VRG,2016,33.73595,-118.4012,Southern California,2.3502401828962083,0.793974993,13.76885449,-2.56198198970163,8
LONG_POINT_E VRG,2017,33.73595,-118.4012,Southern California,2.4849066497880004,0.793974993,13.76885449,-3.367295829986474,8
LONG_POINT_E VRG,2018,33.73595,-118.4012,Southern California,1.5222612188617115,0.793974993,13.76885449,-2.1242476210246797,8
LONG_POINT_E VRG,2019,33.73595,-118.4012,Southern California,2.610177912539162,0.793974993,13.76885449,-1.8444397270569681,8
LONG_POINT_E VRG,2020,33.73595,-118.4012,Southern California,1.5890269151739727,0.793974993,13.76885449,-1.3195286648076292,8
LOPEZ_DC UCSC,2002,36.022241,-121.581233,Central California,0.0,0.672248357,12.28307708,1.9437675668908392,6
LOPEZ_DC UCSC,2003,36.022241,-121.581233,Central California,0.0,0.672248357,12.28307708,3.1453986183898692,6
LOPEZ_DC UCSC,2004,36.022241,-121.581233,Central California,0.0,0.672248357,12.28307708,1.2424533248940002,6
LOPEZ_DC UCSC,2005,36.022241,-121.581233,Central California,0.0,0.672248357,12.28307708,0.0,5
LOPEZ_DC UCSC,2006,36.022241,-121.581233,Central California,0.0,0.672248357,12.28307708,0.9547712524422194,5
LOPEZ_DC UCSC,2007,36.02224,-121.5812,Central California,0.0,0.672248357,12.28307708,2.224258187971357,6
LOPEZ_DC UCSC,2008,36.02224,-121.5812,Central California,0.0,0.672248357,12.28307708,2.1972245773362196,6
LOPEZ_DC UCSC,2009,36.02224,-121.5812,Central California,0.0,0.672248357,12.28307708,2.04717228111105,6
LOPEZ_DC UCSC,2010,36.02224,-121.5812,Central California,0.0,0.672248357,12.28307708,2.2386684072391034,6
LOPEZ_DC UCSC,2011,36.02224,-121.5812,Central California,0.0,0.672248357,12.28307708,0.0,6
LOPEZ_OLD_UC UCSC,2001,36.030994,-121.582622,Central California,0.0,0.484354677,12.54480344,-1.3195286648076292,4
LOVERS_DC UCSC,2007,36.62577,-121.9107,Central California,1.9033312448851598,0.579875664,10.05613986,-2.1910133173369406,6
LOVERS_DC UCSC,2011,36.62577,-121.9107,Central California,1.868834809141684,0.579875664,10.05613986,-2.34106561356211,6
LOVERS_DC UCSC,2012,36.62577,-121.9107,Central California,0.0,0.579875664,10.05613986,-2.2154083994216567,6
LOVERS_DC UCSC,2013,36.62577,-121.9107,Central California,0.6931471805599453,0.579875664,10.05613986,-2.171902710926842,6
LOVERS_DC UCSC,2014,36.62577,-121.9107,Central California,2.810200432858575,0.579875664,10.05613986,-1.791759469228055,6
LOVERS_DC UCSC,2015,36.62577,-121.9107,Central California,5.58672235364228,0.579875664,10.05613986,-2.8314802400679726,6
LOVERS_DC UCSC,2016,36.62577,-121.9107,Central California,4.4810676950333015,0.579875664,10.05613986,-1.7005986908310775,6
LOVERS_DC UCSC,2017,36.62577,-121.9107,Central California,6.465176315828346,0.579875664,10.05613986,0.0,6
LOVERS_DC UCSC,2018,36.62577,-121.9107,Central California,6.54072068894187,0.579875664,10.05613986,0.0,6
LOVERS_DC UCSC,2019,36.62577,-121.9107,Central California,6.719629766247252,0.579875664,10.05613986,0.0,6
LOVERS_DC UCSC,2020,36.62577,-121.9107,Central California,6.522723887617918,0.579875664,10.05613986,0.0,6
LOVERS_DC UCSC,2021,36.62577,-121.9107,Central California,6.051380015744824,0.579875664,10.05613986,0.0,6
LOVERS_UC UCSC,2007,36.62422,-121.9091,Central California,1.2424533248940002,0.706666668,8.901181724,-1.9756218592907135,6
LOVERS_UC UCSC,2011,36.62422,-121.9091,Central California,0.8958797346140275,0.706666668,8.901181724,-1.9459101490553132,6
LOVERS_UC UCSC,2012,36.62422,-121.9091,Central California,1.2424533248940002,0.706666668,8.901181724,-2.6990813507588767,6
LOVERS_UC UCSC,2013,36.62422,-121.9091,Central California,1.0986122886681098,0.706666668,8.901181724,-2.0715673631957663,6
LOVERS_UC UCSC,2014,36.62422,-121.9091,Central California,2.8903717578961645,0.706666668,8.901181724,-1.3195286648076292,6
LOVERS_UC UCSC,2015,36.62422,-121.9091,Central California,4.417677985560802,0.706666668,8.901181724,-2.282174095733918,6
LOVERS_UC UCSC,2016,36.62422,-121.9091,Central California,5.042279163714215,0.706666668,8.901181724,-1.666102255087602,6
LOVERS_UC UCSC,2017,36.62422,-121.9091,Central California,6.405931467435934,0.706666668,8.901181724,0.0,6
LOVERS_UC UCSC,2018,36.62422,-121.9091,Central California,6.840369197951809,0.706666668,8.901181724,0.0,6
LOVERS_UC UCSC,2019,36.62422,-121.9091,Central California,7.0637718606399424,0.706666668,8.901181724,0.0,6
LOVERS_UC UCSC,2020,36.62422,-121.9091,Central California,7.515778243962165,0.706666668,8.901181724,0.0,6
LOVERS_UC UCSC,2021,36.62422,-121.9091,Central California,6.186386410710586,0.706666668,8.901181724,0.0,6
LUNADA_BAY VRG,2011,33.77106,-118.431,Southern California,4.02535169073515,0.774447075,10.97039409,-3.7376696182833684,7
LUNADA_BAY VRG,2012,33.77106,-118.431,Southern California,3.912023005428146,0.774447075,10.97039409,-2.6390573296152584,7
MACABEE_DC UCSC,1999,36.618184,-121.896835,Central California,0.0,0.494865903,9.801830634,-2.158744056768155,6
MACABEE_DC UCSC,2000,36.618184,-121.896835,Central California,0.0,0.494865903,9.801830634,-2.943052015725078,6
MACABEE_DC UCSC,2001,36.618184,-121.896835,Central California,0.0,0.494865903,9.801830634,-3.039966597547795,6
MACABEE_DC UCSC,2002,36.618184,-121.896835,Central California,1.3195286648076292,0.494865903,9.801830634,-2.5249280036247685,6
MACABEE_DC UCSC,2003,36.618184,-121.896835,Central California,0.8958797346140275,0.494865903,9.801830634,-1.7005986908310775,6
MACABEE_DC UCSC,2004,36.618184,-121.896835,Central California,0.34657359027997264,0.494865903,9.801830634,-2.0126758453675744,6
MACABEE_DC UCSC,2005,36.618184,-121.896835,Central California,0.0,0.494865903,9.801830634,-1.9033312448851598,6
MACABEE_DC UCSC,2006,36.618184,-121.896835,Central California,1.7776740307447068,0.494865903,9.801830634,-2.1383330595080277,6
MACABEE_DC UCSC,2007,36.61818,-121.8968,Central California,0.6931471805599453,0.494865903,9.801830634,-2.302585092994046,5
MACABEE_DC UCSC,2008,36.61818,-121.8968,Central California,1.6094379124341003,0.494865903,9.801830634,-2.6020033435383976,6
MACABEE_DC UCSC,2009,36.61818,-121.8968,Central California,0.8958797346140275,0.494865903,9.801830634,-2.6155543084272934,6
MACABEE_DC UCSC,2010,36.61818,-121.8968,Central California,0.34657359027997264,0.494865903,9.801830634,-2.7647145437557112,6
MACABEE_DC UCSC,2011,36.61818,-121.8968,Central California,0.34657359027997264,0.494865903,9.801830634,-1.9033312448851598,6
MACABEE_DC UCSC,2012,36.61818,-121.8968,Central California,0.0,0.494865903,9.801830634,-2.3978952727983707,5
MACABEE_DC UCSC,2013,36.61818,-121.8968,Central California,0.0,0.494865903,9.801830634,-2.0715673631957663,6
MACABEE_DC UCSC,2014,36.61818,-121.8968,Central California,1.0986122886681098,0.494865903,9.801830634,-1.791759469228055,6
MACABEE_DC UCSC,2015,36.61818,-121.8968,Central California,3.9792884519069496,0.494865903,9.801830634,-2.6735537653587342,6
MACABEE_DC UCSC,2016,36.61818,-121.8968,Central California,3.5975936600893546,0.494865903,9.801830634,-2.282174095733918,6
MACABEE_DC UCSC,2017,36.61818,-121.8968,Central California,5.051988206642766,0.494865903,9.801830634,-0.34657359027997264,4
MACABEE_DC UCSC,2018,36.61818,-121.8968,Central California,4.474227996172771,0.494865903,9.801830634,-1.0397207708399179,6
MACABEE_DC UCSC,2020,36.61818,-121.8968,Central California,5.402494733468422,0.494865903,9.801830634,-1.2424533248940002,6
MACABEE_DC UCSC,2021,36.61818,-121.8968,Central California,6.580638175451464,0.494865903,9.801830634,-1.3862943611198906,6
MACABEE_UC UCSC,1999,36.617148,-121.895695,Central California,1.666102255087602,0.410546138,9.347211694,-2.4260151319598084,6
MACABEE_UC UCSC,2000,36.617148,-121.895695,Central California,0.6931471805599453,0.410546138,9.347211694,-3.367295829986474,6
MACABEE_UC UCSC,2001,36.617148,-121.895695,Central California,0.0,0.410546138,9.347211694,-2.908555579981602,6
MACABEE_UC UCSC,2002,36.617148,-121.895695,Central California,0.6931471805599453,0.410546138,9.347211694,-2.5529727369502906,6
MACABEE_UC UCSC,2003,36.617148,-121.895695,Central California,1.5222612188617115,0.410546138,9.347211694,-2.6876392038420827,6
MACABEE_UC UCSC,2004,36.617148,-121.895695,Central California,0.0,0.410546138,9.347211694,-2.3978952727983707,6
MACABEE_UC UCSC,2005,36.617148,-121.895695,Central California,0.0,0.410546138,9.347211694,-2.4337672252277915,6
MACABEE_UC UCSC,2006,36.617148,-121.895695,Central California,0.8047189562170501,0.410546138,9.347211694,-2.445174564110877,6
MACABEE_UC UCSC,2007,36.61715,-121.8957,Central California,0.8958797346140275,0.410546138,9.347211694,-1.9356005054539454,6
MACABEE_UC UCSC,2008,36.61715,-121.8957,Central California,1.9459101490553132,0.410546138,9.347211694,-2.1972245773362196,6
MACABEE_UC UCSC,2009,36.61715,-121.8957,Central California,0.34657359027997264,0.410546138,9.347211694,-2.302585092994046,6
MACABEE_UC UCSC,2010,36.61715,-121.8957,Central California,0.0,0.410546138,9.347211694,-2.4849066497880004,6
MACABEE_UC UCSC,2011,36.61715,-121.8957,Central California,0.0,0.410546138,9.347211694,-2.282174095733918,6
MACABEE_UC UCSC,2012,36.61715,-121.8957,Central California,1.2424533248940002,0.410546138,9.347211694,-2.0948273710132126,6
MACABEE_UC UCSC,2013,36.61715,-121.8957,Central California,2.452637389219215,0.410546138,9.347211694,-1.4978661367769954,6
MACABEE_UC UCSC,2014,36.61715,-121.8957,Central California,2.0471722811110507,0.410546138,9.347211694,-1.0397207708399179,6
MACABEE_UC UCSC,2015,36.61715,-121.8957,Central California,3.6810052756298663,0.410546138,9.347211694,-2.2499048351651325,6
MACABEE_UC UCSC,2016,36.61715,-121.8957,Central California,3.5400132499612953,0.410546138,9.347211694,-2.6990813507588767,6
MACABEE_UC UCSC,2017,36.61715,-121.8957,Central California,5.954520164401959,0.410546138,9.347211694,-0.6931471805599453,6
MACABEE_UC UCSC,2018,36.61715,-121.8957,Central California,5.440643610493745,0.410546138,9.347211694,0.0,6
MACABEE_UC UCSC,2020,36.61715,-121.8957,Central California,6.028278520230698,0.410546138,9.347211694,0.0,5
MACABEE_UC UCSC,2021,36.61715,-121.8957,Central California,5.071645772371722,0.410546138,9.347211694,0.0,6
MALPASO UCSC,2006,36.46575,-121.934,Central California,0.34657359027997264,0.762431235,13.77913796,-0.8958797346140275,6
MALPASO UCSC,2007,36.46575,-121.934,Central California,0.5493061443340549,0.762431235,13.77913796,-1.0099452810266518,6
MALPASO UCSC,2008,36.46575,-121.934,Central California,0.0,0.762431235,13.77913796,-1.2242695028085628,6
MALPASO UCSC,2009,36.46575,-121.934,Central California,0.6931471805599453,0.762431235,13.77913796,-2.452637389219215,6
MALPASO UCSC,2010,36.46575,-121.934,Central California,0.0,0.762431235,13.77913796,1.6113094055735178,6
MALPASO UCSC,2011,36.46575,-121.934,Central California,0.34657359027997264,0.762431235,13.77913796,-0.490414626505863,6
MALPASO UCSC,2012,36.46575,-121.934,Central California,0.34657359027997264,0.762431235,13.77913796,-0.8047189562170501,6
MALPASO UCSC,2013,36.46575,-121.934,Central California,1.3862943611198906,0.762431235,13.77913796,-0.9729550745276566,6
MALPASO UCSC,2014,36.46575,-121.934,Central California,2.780340815507764,0.762431235,13.77913796,-1.5222612188617115,6
MALPASO UCSC,2015,36.46575,-121.934,Central California,5.083425658668352,0.762431235,13.77913796,-0.34657359027997264,6
MALPASO UCSC,2017,36.46575,-121.934,Central California,5.345062538091707,0.762431235,13.77913796,0.0,6
MALPASO UCSC,2018,36.46575,-121.934,Central California,5.875730967545959,0.762431235,13.77913796,0.5493061443340549,6
MALPASO UCSC,2019,36.46575,-121.934,Central California,6.8110939552311605,0.762431235,13.77913796,0.0,6
MALPASO UCSC,2020,36.46575,-121.934,Central California,6.087682992375505,0.762431235,13.77913796,0.0,6
